Sale_ID,Date,Product,Category,Quantity,Unit_Price,Revenue,Customer_ID,Region
SALE14184,2024-07-12,Keyboard Wrist Rest,Accessories,1,35.74,35.74,CUST5370,Central
SALE14185,2023-08-23,Mouse Pad,Accessories,1,21.96,21.96,CUST6006,North
SALE14186,2023-02-06,USB Microphone,Audio,1,188.12,188.12,CUST2701,Central
SALE14187,2023-03-12,Power Bank,Accessories,1,72.36,72.36,CUST8217,West
SALE14188,2024-06-01,Desk Lamp,Furniture,1,53.28,53.28,CUST2097,West
SALE14189,2023-12-20,Webcam HD,Accessories,2,77.89,155.78,CUST5167,East
SALE14190,2023-09-25,Laptop Stand,Accessories,2,59.92,119.84,CUST9711,South
SALE14191,2024-07-01,Ring Light,Accessories,3,52.12,156.35999999999999,CUST2080,West
SALE14192,2024-09-09,Desk Organizer,Furniture,1,22.61,22.61,CUST2755,North
SALE14193,2024-10-19,Bluetooth Speaker,Audio,2,108.11,216.22,CUST6251,South
SALE14194,2024-10-21,Desk Organizer,Furniture,1,19.32,19.32,CUST9792,West
SALE14195,2024-05-29,Keyboard Wrist Rest,Accessories,1,31.53,31.53,CUST9828,West
SALE14196,2024-09-29,Laptop Cooling Pad,Accessories,1,43.17,43.17,CUST9645,Central
SALE14197,2023-06-08,Ring Light,Accessories,1,91.5,91.5,CUST1998,East
SALE14198,2023-11-19,HDMI Cable,Cables,1,27.36,27.36,CUST3176,West
SALE14199,2023-04-18,Laptop Stand,Accessories,1,88.78,88.78,CUST3253,East
SALE14200,2024-01-21,USB Hub,Accessories,2,21.46,42.92,CUST2467,Central
SALE14201,2024-07-07,USB-C Adapter,Accessories,1,48.72,48.72,CUST5139,South
SALE14202,2023-10-02,Monitor 27in,Displays,1,380.91,380.91,CUST4709,Central
SALE14203,2024-04-05,Webcam HD,Accessories,4,102.15,408.6,CUST4903,Central
SALE14204,2023-04-16,Monitor 27in,Displays,1,395.16,395.16,CUST9191,North
SALE14205,2024-02-06,External SSD 1TB,Storage,1,137.18,137.18,CUST4442,South
SALE14206,2024-06-13,USB Microphone,Audio,1,127.2,127.2,CUST1808,Central
SALE14207,2024-07-24,External SSD 1TB,Storage,1,94.85,94.85,CUST3387,North
SALE14208,2023-02-15,Cable Management,Accessories,1,12.34,12.34,CUST4032,South
SALE14209,2023-06-29,Ring Light,Accessories,1,25.16,25.16,CUST2032,Central
SALE14210,2024-01-31,Screen Cleaner,Accessories,1,9.34,9.34,CUST2877,North
SALE14211,2023-01-31,Keyboard Wrist Rest,Accessories,1,36.03,36.03,CUST8878,West
SALE14212,2023-05-05,Laptop Pro 15,Computers,1,1528.64,1528.64,CUST5841,South
SALE14213,2024-01-17,Wireless Charger,Accessories,1,42.89,42.89,CUST5731,North
SALE14214,2023-08-29,Ring Light,Accessories,1,66.48,66.48,CUST6231,South
SALE14215,2024-10-18,Keyboard Mechanical,Accessories,2,150.76,301.52,CUST1776,West
SALE14216,2023-10-10,Laptop Bag,Accessories,1,102.64,102.64,CUST3265,South
SALE14217,2023-11-19,Desk Lamp,Furniture,1,47.48,47.48,CUST6183,North
SALE14218,2023-02-05,Laptop Pro 15,Computers,1,1319.13,1319.13,CUST1276,West
SALE14219,2024-02-18,External SSD 1TB,Storage,1,92.77,92.77,CUST7063,East
SALE14220,2023-12-04,USB-C Adapter,Accessories,1,35.59,35.59,CUST8168,North
SALE14221,2023-12-06,Laptop Pro 15,Computers,1,1741.76,1741.76,CUST1754,West
SALE14222,2024-03-19,Ring Light,Accessories,3,75.13,225.39,CUST7915,East
SALE14223,2023-04-05,Keyboard Mechanical,Accessories,2,81.57,163.14,CUST7438,East
SALE14224,2023-11-03,USB Microphone,Audio,1,62.98,62.98,CUST2479,South
SALE14225,2023-10-16,Laptop Pro 15,Computers,2,1684.66,3369.32,CUST9874,East
SALE14226,2023-04-13,Wireless Charger,Accessories,1,36.49,36.49,CUST5405,Central
SALE14227,2024-04-25,Wireless Mouse,Accessories,1,30.68,30.68,CUST1246,East
SALE14228,2024-07-29,Laptop Sleeve,Accessories,1,27.79,27.79,CUST7876,Central
SALE14229,2023-07-27,Desk Lamp,Furniture,1,55.47,55.47,CUST7191,Central
SALE14230,2024-08-04,Laptop Cooling Pad,Accessories,2,44.87,89.74,CUST3610,West
SALE14231,2024-09-13,Screen Cleaner,Accessories,1,12.85,12.85,CUST9650,South
SALE14232,2024-07-06,Laptop Bag,Accessories,1,84.64,84.64,CUST9520,Central
SALE14233,2023-05-02,HDMI Cable,Cables,3,25.87,77.61,CUST8951,Central
SALE14234,2023-03-16,USB Flash Drive 64GB,Storage,1,10.46,10.46,CUST8024,South
SALE14235,2024-01-07,Screen Cleaner,Accessories,1,13.44,13.44,CUST8446,West
SALE14236,2023-01-24,Power Bank,Accessories,1,55.68,55.68,CUST3072,North
SALE14237,2023-03-31,Monitor 27in,Displays,2,286.32,572.64,CUST6873,West
SALE14238,2024-10-08,Keyboard Wrist Rest,Accessories,2,29.43,58.86,CUST4060,West
SALE14239,2023-01-16,Desk Lamp,Furniture,1,78.78,78.78,CUST1095,Central
SALE14240,2024-01-13,External SSD 1TB,Storage,1,89.74,89.74,CUST2193,West
SALE14241,2024-01-05,Mouse Pad,Accessories,1,15.21,15.21,CUST2929,West
SALE14242,2024-05-13,Screen Cleaner,Accessories,2,7.91,15.82,CUST2478,South
SALE14243,2024-05-14,Desk Lamp,Furniture,1,46.18,46.18,CUST4029,North
SALE14244,2023-04-09,USB Flash Drive 128GB,Storage,1,31.82,31.82,CUST3370,East
SALE14245,2023-04-05,Desk Organizer,Furniture,4,39.95,159.8,CUST7599,South
SALE14246,2024-03-22,Laptop Stand,Accessories,1,42.39,42.39,CUST3308,Central
SALE14247,2024-05-03,Mouse Pad,Accessories,1,15.24,15.24,CUST2219,West
SALE14248,2023-02-24,Desk Mat,Accessories,1,39.75,39.75,CUST5330,East
SALE14249,2023-09-30,External SSD 1TB,Storage,4,89.23,356.92,CUST6678,East
SALE14250,2024-01-17,HDMI Cable,Cables,1,35.0,35.0,CUST1743,East
SALE14251,2024-03-21,Laptop Sleeve,Accessories,1,40.23,40.23,CUST1047,Central
SALE14252,2023-05-25,Monitor 27in,Displays,1,368.91,368.91,CUST7015,West
SALE14253,2023-01-01,Power Bank,Accessories,1,54.47,54.47,CUST1815,North
SALE14254,2024-10-09,Wireless Charger,Accessories,1,22.68,22.68,CUST6606,West
SALE14255,2023-10-09,Wireless Mouse,Accessories,1,28.78,28.78,CUST4461,South
SALE14256,2023-10-13,USB Microphone,Audio,5,179.68,898.4000000000001,CUST3910,Central
SALE14257,2023-06-16,External SSD 1TB,Storage,1,119.2,119.2,CUST6375,East
SALE14258,2023-01-06,Wireless Mouse,Accessories,1,17.67,17.67,CUST9522,Central
SALE14259,2023-07-07,Webcam HD,Accessories,1,118.88,118.88,CUST8415,South
SALE14260,2023-04-03,Monitor 27in,Displays,1,398.74,398.74,CUST2187,West
SALE14261,2024-07-09,External SSD 1TB,Storage,3,145.19,435.57,CUST7113,North
SALE14262,2024-05-08,Keyboard Mechanical,Accessories,1,87.07,87.07,CUST6757,Central
SALE14263,2024-10-18,Power Bank,Accessories,1,65.18,65.18,CUST1966,North
SALE14264,2023-04-29,Laptop Cooling Pad,Accessories,1,34.87,34.87,CUST1016,Central
SALE14265,2023-07-02,USB Microphone,Audio,1,119.57,119.57,CUST2789,North
SALE14266,2023-11-19,Webcam HD,Accessories,1,92.74,92.74,CUST1714,East
SALE14267,2023-08-21,Cable Management,Accessories,1,27.24,27.24,CUST8218,North
SALE14268,2024-08-06,Monitor 27in,Displays,2,239.92,479.84,CUST1537,West
SALE14269,2023-03-14,Desk Mat,Accessories,4,30.06,120.24,CUST6143,North
SALE14270,2023-01-05,HDMI Cable,Cables,1,17.69,17.69,CUST2419,Central
SALE14271,2024-08-10,Desk Mat,Accessories,4,25.93,103.72,CUST6361,East
SALE14272,2023-08-21,Desk Mat,Accessories,1,37.61,37.61,CUST9550,West
SALE14273,2024-02-28,Laptop Cooling Pad,Accessories,1,42.21,42.21,CUST4495,West
SALE14274,2023-12-19,Monitor 27in,Displays,1,319.04,319.04,CUST5571,West
SALE14275,2023-04-29,Laptop Bag,Accessories,1,106.91,106.91,CUST2443,Central
SALE14276,2024-06-11,External SSD 1TB,Storage,1,89.89,89.89,CUST8768,South
SALE14277,2023-11-15,Desk Mat,Accessories,1,33.84,33.84,CUST4493,North
SALE14278,2023-02-06,Laptop Stand,Accessories,1,53.26,53.26,CUST3518,East
SALE14279,2024-07-28,Bluetooth Speaker,Audio,1,103.29,103.29,CUST4633,South
SALE14280,2023-03-12,Screen Cleaner,Accessories,1,13.92,13.92,CUST4495,East
SALE14281,2024-03-24,Laptop Stand,Accessories,2,66.68,133.36,CUST4964,East
SALE14282,2023-06-05,Laptop Bag,Accessories,1,82.4,82.4,CUST7645,East
SALE14283,2024-07-12,Laptop Bag,Accessories,1,43.11,43.11,CUST8033,West
SALE14284,2023-07-18,Laptop Cooling Pad,Accessories,1,41.92,41.92,CUST5118,East
SALE14285,2024-07-08,Keyboard Wrist Rest,Accessories,1,19.88,19.88,CUST5974,South
SALE14286,2023-11-22,Desk Mat,Accessories,3,22.97,68.91,CUST5881,West
SALE14287,2023-05-22,USB Flash Drive 128GB,Storage,1,16.19,16.19,CUST6472,North
SALE14288,2024-04-01,Cable Management,Accessories,1,18.89,18.89,CUST5533,North
SALE14289,2024-02-07,USB Flash Drive 64GB,Storage,2,16.73,33.46,CUST6497,East
SALE14290,2023-03-23,USB Flash Drive 64GB,Storage,1,24.41,24.41,CUST3612,South
SALE14291,2024-08-01,Webcam HD,Accessories,1,122.92,122.92,CUST1159,Central
SALE14292,2023-02-04,USB Flash Drive 128GB,Storage,1,38.42,38.42,CUST6317,North
SALE14293,2023-02-13,HDMI Cable,Cables,3,28.87,86.61,CUST6070,North
SALE14294,2024-11-13,Desk Organizer,Furniture,1,18.56,18.56,CUST4826,North
SALE14295,2023-03-27,USB-C Cable,Cables,1,19.25,19.25,CUST9315,West
SALE14296,2023-04-08,Desk Organizer,Furniture,1,49.52,49.52,CUST1312,South
SALE14297,2023-12-03,Desk Mat,Accessories,1,25.32,25.32,CUST8293,West
SALE14298,2023-02-25,Bluetooth Speaker,Audio,1,114.32,114.32,CUST3755,North
SALE14299,2024-02-20,Power Bank,Accessories,1,57.26,57.26,CUST4830,East
SALE14300,2023-10-02,Power Bank,Accessories,1,76.43,76.43,CUST3902,North
SALE14301,2023-03-26,Bluetooth Speaker,Audio,4,46.23,184.92,CUST8171,East
SALE14302,2024-08-02,USB Flash Drive 64GB,Storage,2,23.08,46.16,CUST1975,North
SALE14303,2023-06-11,USB Microphone,Audio,1,112.65,112.65,CUST1831,North
SALE14304,2023-11-24,USB-C Cable,Cables,2,16.75,33.5,CUST3999,East
SALE14305,2024-11-01,Bluetooth Speaker,Audio,1,112.37,112.37,CUST5253,West
SALE14306,2024-10-10,Ring Light,Accessories,1,71.32,71.32,CUST1524,West
SALE14307,2023-10-17,Wireless Mouse,Accessories,1,43.68,43.68,CUST9066,North
SALE14308,2024-03-29,Power Bank,Accessories,2,31.48,62.96,CUST3115,West
SALE14309,2024-09-01,USB Flash Drive 128GB,Storage,2,16.24,32.48,CUST6797,Central
SALE14310,2024-11-21,USB Flash Drive 64GB,Storage,1,19.66,19.66,CUST4778,North
SALE14311,2023-02-19,Laptop Pro 15,Computers,4,1789.54,7158.16,CUST5716,Central
SALE14312,2023-08-10,Desk Lamp,Furniture,1,67.51,67.51,CUST1199,South
SALE14313,2024-12-07,Ring Light,Accessories,3,68.42,205.26,CUST1049,East
SALE14314,2023-12-23,Monitor 27in,Displays,4,387.54,1550.16,CUST4514,West
SALE14315,2023-02-16,Keyboard Wrist Rest,Accessories,1,30.29,30.29,CUST5656,North
SALE14316,2023-03-15,USB Flash Drive 128GB,Storage,2,22.5,45.0,CUST2536,South
SALE14317,2024-10-31,Mouse Pad,Accessories,1,22.61,22.61,CUST3855,Central
SALE14318,2024-01-03,USB Flash Drive 64GB,Storage,1,21.4,21.4,CUST4991,East
SALE14319,2024-12-03,Laptop Cooling Pad,Accessories,1,33.62,33.62,CUST1748,East
SALE14320,2024-02-02,Keyboard Mechanical,Accessories,1,83.99,83.99,CUST7677,West
SALE14321,2024-08-06,Laptop Cooling Pad,Accessories,4,20.52,82.08,CUST1314,West
SALE14322,2024-08-07,Laptop Bag,Accessories,1,115.43,115.43,CUST9970,North
SALE14323,2023-03-17,USB Flash Drive 128GB,Storage,1,24.67,24.67,CUST8196,West
SALE14324,2023-09-27,Wireless Mouse,Accessories,2,38.35,76.7,CUST4958,West
SALE14325,2024-05-27,Laptop Stand,Accessories,4,78.61,314.44,CUST3053,South
SALE14326,2024-11-09,Headphones Wireless,Audio,1,196.87,196.87,CUST5734,East
SALE14327,2024-08-17,Power Bank,Accessories,5,77.79,388.95000000000005,CUST7143,South
SALE14328,2023-01-22,Laptop Pro 15,Computers,1,1435.58,1435.58,CUST8511,West
SALE14329,2023-06-10,Mouse Pad,Accessories,2,11.56,23.12,CUST4571,South
SALE14330,2024-10-10,USB Flash Drive 64GB,Storage,1,22.43,22.43,CUST2194,West
SALE14331,2023-08-06,Wireless Charger,Accessories,1,25.96,25.96,CUST3130,West
SALE14332,2023-07-08,Desk Lamp,Furniture,1,30.82,30.82,CUST9802,East
SALE14333,2023-07-08,Laptop Cooling Pad,Accessories,1,22.45,22.45,CUST4060,Central
SALE14334,2024-12-20,Laptop Sleeve,Accessories,1,25.98,25.98,CUST4626,East
SALE14335,2023-12-05,USB Microphone,Audio,1,64.29,64.29,CUST1249,North
SALE14336,2024-08-08,Wireless Mouse,Accessories,1,34.29,34.29,CUST7910,North
SALE14337,2023-12-31,USB Hub,Accessories,3,20.22,60.66,CUST9863,Central
SALE14338,2024-02-28,Keyboard Wrist Rest,Accessories,1,21.33,21.33,CUST1228,South
SALE14339,2023-04-30,Keyboard Mechanical,Accessories,1,126.08,126.08,CUST8275,South
SALE14340,2023-05-20,Desk Organizer,Furniture,1,47.46,47.46,CUST5613,East
SALE14341,2024-04-12,Mouse Pad,Accessories,1,20.08,20.08,CUST9897,West
SALE14342,2023-11-28,USB Microphone,Audio,2,134.84,269.68,CUST4048,North
SALE14343,2023-06-25,Laptop Cooling Pad,Accessories,2,49.48,98.96,CUST7938,East
SALE14344,2023-06-21,Wireless Charger,Accessories,1,16.62,16.62,CUST4936,West
SALE14345,2024-11-18,Desk Mat,Accessories,1,45.88,45.88,CUST1138,South
SALE14346,2024-04-13,USB Flash Drive 64GB,Storage,2,15.31,30.62,CUST4056,North
SALE14347,2023-09-19,Screen Cleaner,Accessories,1,14.83,14.83,CUST1404,Central
SALE14348,2023-05-10,Laptop Pro 15,Computers,2,1744.4,3488.8,CUST2876,North
SALE14349,2023-12-19,Cable Management,Accessories,1,13.24,13.24,CUST1100,South
SALE14350,2023-07-13,Laptop Bag,Accessories,2,96.03,192.06,CUST3756,North
SALE14351,2024-10-24,Desk Mat,Accessories,1,36.28,36.28,CUST3800,North
SALE14352,2023-12-28,External SSD 1TB,Storage,1,143.73,143.73,CUST3039,Central
SALE14353,2024-08-09,External SSD 1TB,Storage,4,114.22,456.88,CUST1070,East
SALE14354,2024-08-02,USB-C Cable,Cables,1,18.67,18.67,CUST2836,Central
SALE14355,2024-03-23,Headphones Wireless,Audio,1,188.53,188.53,CUST6444,Central
SALE14356,2024-07-17,Keyboard Mechanical,Accessories,1,167.64,167.64,CUST6127,Central
SALE14357,2024-04-19,Power Bank,Accessories,1,78.37,78.37,CUST3743,North
SALE14358,2024-01-26,USB Flash Drive 128GB,Storage,1,27.92,27.92,CUST1824,East
SALE14359,2023-08-31,HDMI Cable,Cables,1,26.05,26.05,CUST4538,North
SALE14360,2024-07-14,Wireless Charger,Accessories,1,36.3,36.3,CUST3532,Central
SALE14361,2024-08-18,HDMI Cable,Cables,1,36.98,36.98,CUST9340,East
SALE14362,2023-12-06,Ring Light,Accessories,2,48.32,96.64,CUST1875,North
SALE14363,2024-06-10,Monitor 27in,Displays,1,233.62,233.62,CUST8811,South
SALE14364,2023-01-02,Wireless Mouse,Accessories,1,20.33,20.33,CUST4502,Central
SALE14365,2023-10-29,USB Flash Drive 128GB,Storage,1,18.19,18.19,CUST4746,South
SALE14366,2024-11-09,Monitor 27in,Displays,1,211.83,211.83,CUST2452,East
SALE14367,2023-10-13,HDMI Cable,Cables,1,39.62,39.62,CUST4463,South
SALE14368,2024-06-21,USB-C Adapter,Accessories,1,18.84,18.84,CUST7905,East
SALE14369,2024-08-14,Desk Organizer,Furniture,1,39.87,39.87,CUST1167,South
SALE14370,2024-10-04,USB-C Adapter,Accessories,1,15.46,15.46,CUST1591,South
SALE14371,2023-02-21,Laptop Stand,Accessories,1,95.6,95.6,CUST3445,South
SALE14372,2023-05-15,Monitor 27in,Displays,1,343.39,343.39,CUST9159,East
SALE14373,2023-05-11,Power Bank,Accessories,1,72.55,72.55,CUST4992,East
SALE14374,2023-07-18,Wireless Mouse,Accessories,1,41.96,41.96,CUST3140,Central
SALE14375,2023-04-06,Laptop Bag,Accessories,1,66.84,66.84,CUST1770,West
SALE14376,2023-09-17,Wireless Charger,Accessories,1,21.9,21.9,CUST1941,East
SALE14377,2024-09-01,USB Hub,Accessories,2,57.4,114.8,CUST8208,West
SALE14378,2024-04-15,USB Flash Drive 64GB,Storage,1,15.97,15.97,CUST2572,Central
SALE14379,2024-07-04,USB Hub,Accessories,1,25.28,25.28,CUST2163,North
SALE14380,2024-10-29,Webcam HD,Accessories,1,149.07,149.07,CUST2468,West
SALE14381,2024-11-30,Ring Light,Accessories,1,85.97,85.97,CUST2212,West
SALE14382,2023-11-02,Wireless Charger,Accessories,1,45.28,45.28,CUST1669,South
SALE14383,2024-08-19,USB-C Adapter,Accessories,1,48.45,48.45,CUST4574,North
SALE14384,2023-01-30,Laptop Stand,Accessories,3,47.36,142.07999999999998,CUST9867,East
SALE14385,2023-03-10,Desk Organizer,Furniture,1,28.55,28.55,CUST3657,South
SALE14386,2024-08-04,Keyboard Mechanical,Accessories,4,176.18,704.72,CUST4326,North
SALE14387,2024-03-05,HDMI Cable,Cables,1,10.42,10.42,CUST1915,East
SALE14388,2024-02-20,USB Flash Drive 128GB,Storage,1,37.12,37.12,CUST7843,West
SALE14389,2024-04-16,Laptop Sleeve,Accessories,1,55.08,55.08,CUST1664,West
SALE14390,2023-08-28,Power Bank,Accessories,1,43.64,43.64,CUST3506,North
SALE14391,2024-08-07,Keyboard Wrist Rest,Accessories,1,35.1,35.1,CUST6931,East
SALE14392,2023-03-03,Desk Lamp,Furniture,1,56.97,56.97,CUST5173,East
SALE14393,2024-11-02,Wireless Mouse,Accessories,1,28.23,28.23,CUST8069,West
SALE14394,2023-07-21,Bluetooth Speaker,Audio,4,66.74,266.96,CUST4089,South
SALE14395,2024-08-04,Laptop Bag,Accessories,2,67.5,135.0,CUST5952,Central
SALE14396,2024-01-21,Webcam HD,Accessories,1,95.36,95.36,CUST3121,South
SALE14397,2024-01-30,Monitor 27in,Displays,1,286.77,286.77,CUST2924,North
SALE14398,2023-10-30,Monitor 27in,Displays,1,251.15,251.15,CUST7732,South
SALE14399,2023-12-18,Monitor Stand,Accessories,1,68.84,68.84,CUST6252,East
SALE14400,2024-11-20,Monitor 27in,Displays,1,220.28,220.28,CUST9432,Central
SALE14401,2024-10-13,Ring Light,Accessories,1,96.62,96.62,CUST9745,West
SALE14402,2024-08-31,Bluetooth Speaker,Audio,1,104.12,104.12,CUST7677,South
SALE14403,2024-10-16,USB Hub,Accessories,1,48.97,48.97,CUST2386,Central
SALE14404,2024-08-07,Bluetooth Speaker,Audio,5,75.63,378.15,CUST4614,South
SALE14405,2024-07-27,Mouse Pad,Accessories,1,21.1,21.1,CUST3195,East
SALE14406,2024-04-16,Webcam HD,Accessories,4,138.9,555.6,CUST1943,East
SALE14407,2024-06-28,USB Hub,Accessories,1,29.0,29.0,CUST5271,South
SALE14408,2023-02-05,Desk Mat,Accessories,1,39.13,39.13,CUST2270,North
SALE14409,2024-12-24,Cable Management,Accessories,1,17.32,17.32,CUST9667,West
SALE14410,2024-02-20,Laptop Pro 15,Computers,1,1424.32,1424.32,CUST5375,East
SALE14411,2024-04-23,Laptop Sleeve,Accessories,1,49.11,49.11,CUST5400,West
SALE14412,2023-12-05,Desk Mat,Accessories,1,30.87,30.87,CUST5395,East
SALE14413,2023-07-24,USB Flash Drive 64GB,Storage,1,24.51,24.51,CUST8153,East
SALE14414,2024-07-31,HDMI Cable,Cables,1,39.73,39.73,CUST5437,West
SALE14415,2024-01-31,External SSD 1TB,Storage,1,130.97,130.97,CUST9237,West
SALE14416,2023-03-07,Laptop Bag,Accessories,1,56.69,56.69,CUST5593,South
SALE14417,2023-03-22,Webcam HD,Accessories,1,84.33,84.33,CUST7061,North
SALE14418,2024-07-02,Power Bank,Accessories,1,74.5,74.5,CUST6440,Central
SALE14419,2023-11-10,Keyboard Wrist Rest,Accessories,1,17.19,17.19,CUST6598,South
SALE14420,2024-02-13,Desk Organizer,Furniture,1,19.99,19.99,CUST7081,Central
SALE14421,2024-01-26,Wireless Charger,Accessories,4,25.57,102.28,CUST8318,South
SALE14422,2023-04-26,USB Microphone,Audio,1,188.4,188.4,CUST1221,West
SALE14423,2023-10-10,Monitor 27in,Displays,2,247.92,495.84,CUST2944,East
SALE14424,2023-07-05,Wireless Charger,Accessories,1,19.29,19.29,CUST5684,North
SALE14425,2024-11-14,Laptop Stand,Accessories,1,75.55,75.55,CUST4201,South
SALE14426,2023-06-11,Laptop Bag,Accessories,1,105.33,105.33,CUST5931,East
SALE14427,2023-11-13,Headphones Wireless,Audio,1,232.41,232.41,CUST1914,West
SALE14428,2024-08-03,Laptop Bag,Accessories,1,57.6,57.6,CUST8502,South
SALE14429,2023-04-17,External SSD 1TB,Storage,2,127.65,255.3,CUST1296,North
SALE14430,2024-06-30,Monitor Stand,Accessories,1,78.04,78.04,CUST2998,West
SALE14431,2024-06-27,Cable Management,Accessories,1,17.13,17.13,CUST3736,South
SALE14432,2023-05-04,Keyboard Mechanical,Accessories,1,124.2,124.2,CUST9994,West
SALE14433,2023-04-05,External SSD 1TB,Storage,3,145.28,435.84000000000003,CUST5601,East
SALE14434,2023-06-10,Headphones Wireless,Audio,1,147.06,147.06,CUST5577,South
SALE14435,2024-03-19,Ring Light,Accessories,1,92.94,92.94,CUST8547,East
SALE14436,2023-10-01,USB Microphone,Audio,1,152.04,152.04,CUST9160,North
SALE14437,2023-04-26,HDMI Cable,Cables,2,15.82,31.64,CUST3680,North
SALE14438,2024-12-09,Keyboard Wrist Rest,Accessories,5,25.27,126.35,CUST6594,South
SALE14439,2023-08-16,Ring Light,Accessories,1,58.35,58.35,CUST8421,South
SALE14440,2024-08-14,Laptop Bag,Accessories,3,72.02,216.06,CUST6307,West
SALE14441,2023-07-12,Headphones Wireless,Audio,2,172.33,344.66,CUST2826,East
SALE14442,2023-03-05,Monitor Stand,Accessories,1,87.92,87.92,CUST6850,South
SALE14443,2024-03-25,External SSD 1TB,Storage,1,117.59,117.59,CUST1402,East
SALE14444,2023-11-30,Monitor Stand,Accessories,1,66.34,66.34,CUST1747,North
SALE14445,2023-01-26,External SSD 1TB,Storage,4,90.64,362.56,CUST3919,South
SALE14446,2023-03-09,Desk Lamp,Furniture,1,35.25,35.25,CUST8587,South
SALE14447,2023-05-03,Laptop Bag,Accessories,2,42.12,84.24,CUST5933,South
SALE14448,2024-08-10,Power Bank,Accessories,1,67.51,67.51,CUST4565,West
SALE14449,2024-06-25,Desk Mat,Accessories,2,36.96,73.92,CUST2422,West
SALE14450,2023-06-18,External SSD 1TB,Storage,1,82.46,82.46,CUST2992,South
SALE14451,2024-01-23,Desk Organizer,Furniture,1,27.11,27.11,CUST3525,Central
SALE14452,2024-02-05,Webcam HD,Accessories,2,140.65,281.3,CUST1438,Central
SALE14453,2024-10-22,Webcam HD,Accessories,2,107.56,215.12,CUST8940,South
SALE14454,2023-12-19,Monitor 27in,Displays,3,343.83,1031.49,CUST6771,South
SALE14455,2023-08-29,Monitor 27in,Displays,1,233.8,233.8,CUST8253,South
SALE14456,2024-12-17,Desk Organizer,Furniture,1,21.65,21.65,CUST9555,Central
SALE14457,2024-09-14,Webcam HD,Accessories,1,50.14,50.14,CUST6957,West
SALE14458,2024-12-08,Power Bank,Accessories,1,69.7,69.7,CUST4638,East
SALE14459,2023-08-19,Monitor 27in,Displays,1,245.33,245.33,CUST7993,North
SALE14460,2024-06-03,USB Flash Drive 64GB,Storage,1,24.58,24.58,CUST8692,West
SALE14461,2023-04-04,External SSD 1TB,Storage,1,83.43,83.43,CUST8522,North
SALE14462,2024-06-07,Webcam HD,Accessories,5,88.91,444.54999999999995,CUST9156,North
SALE14463,2024-06-01,Desk Mat,Accessories,1,20.54,20.54,CUST4275,West
SALE14464,2023-02-09,USB-C Cable,Cables,1,10.28,10.28,CUST3042,South
SALE14465,2024-02-10,USB-C Cable,Cables,1,17.08,17.08,CUST4641,Central
SALE14466,2024-11-25,USB Flash Drive 128GB,Storage,1,30.8,30.8,CUST3996,North
SALE14467,2024-05-19,Bluetooth Speaker,Audio,1,125.25,125.25,CUST8122,East
SALE14468,2024-06-30,USB Microphone,Audio,4,88.74,354.96,CUST7595,West
SALE14469,2023-07-25,Mouse Pad,Accessories,3,13.85,41.55,CUST5303,South
SALE14470,2023-05-29,Headphones Wireless,Audio,3,295.12,885.36,CUST4550,South
SALE14471,2023-05-26,Webcam HD,Accessories,5,141.96,709.8000000000001,CUST9328,North
SALE14472,2024-10-11,USB-C Cable,Cables,1,25.09,25.09,CUST5784,East
SALE14473,2023-06-07,USB Flash Drive 64GB,Storage,1,18.4,18.4,CUST3527,South
SALE14474,2023-07-02,USB-C Adapter,Accessories,1,48.54,48.54,CUST7635,North
SALE14475,2024-01-22,Webcam HD,Accessories,1,132.11,132.11,CUST6530,South
SALE14476,2024-01-16,Monitor Stand,Accessories,1,33.45,33.45,CUST7383,South
SALE14477,2024-10-12,Desk Mat,Accessories,1,40.27,40.27,CUST5008,North
SALE14478,2024-10-25,USB-C Cable,Cables,1,20.63,20.63,CUST5449,West
SALE14479,2024-12-01,Desk Mat,Accessories,1,32.21,32.21,CUST2712,South
SALE14480,2023-01-07,HDMI Cable,Cables,1,30.07,30.07,CUST4753,Central
SALE14481,2023-11-09,Laptop Sleeve,Accessories,1,24.88,24.88,CUST6307,South
SALE14482,2023-01-14,Ring Light,Accessories,1,74.5,74.5,CUST4600,West
SALE14483,2023-06-28,Wireless Charger,Accessories,1,38.14,38.14,CUST9334,East
SALE14484,2024-11-10,Wireless Charger,Accessories,1,23.02,23.02,CUST8758,East
SALE14485,2024-01-31,Keyboard Mechanical,Accessories,2,117.66,235.32,CUST5535,West
SALE14486,2023-02-16,USB Flash Drive 64GB,Storage,1,14.78,14.78,CUST2191,South
SALE14487,2024-10-03,Bluetooth Speaker,Audio,1,38.08,38.08,CUST2416,West
SALE14488,2023-10-02,Keyboard Mechanical,Accessories,2,89.3,178.6,CUST6606,East
SALE14489,2024-03-14,Laptop Stand,Accessories,1,31.18,31.18,CUST2496,Central
SALE14490,2024-01-20,Laptop Cooling Pad,Accessories,1,59.39,59.39,CUST6259,West
SALE14491,2024-07-14,HDMI Cable,Cables,1,20.73,20.73,CUST4028,North
SALE14492,2024-05-03,Desk Mat,Accessories,1,15.02,15.02,CUST3246,North
SALE14493,2023-09-17,Webcam HD,Accessories,2,93.46,186.92,CUST3593,North
SALE14494,2023-03-14,Desk Organizer,Furniture,2,45.34,90.68,CUST9128,North
SALE14495,2023-05-20,USB-C Adapter,Accessories,1,38.16,38.16,CUST3452,East
